id,latitude,longitude,tipo_POI
13310,-22.85870885494295,-47.08318337897925,agencia_bancaria
13311,-22.87653341847861,-47.09715466082021,agencia_bancaria
13312,-22.775407283778943,-46.926027645844464,agencia_bancaria
13313,-22.87093876060982,-46.86315313786042,agencia_bancaria
13314,-23.03002368366553,-47.076556315634946,agencia_bancaria
13315,-22.792121217590516,-47.08024571838565,agencia_bancaria
13316,-22.94945699782763,-47.06307374987458,agencia_bancaria
13317,-22.900705957432713,-47.035815047423604,agencia_bancaria
13318,-22.77264137227572,-46.98915686564777,agencia_bancaria
13319,-22.87332572535346,-47.12359053525567,agencia_bancaria
13320,-22.895650709753003,-46.8796479341044,agencia_bancaria
13321,-22.867460721024035,-46.86029590882647,agencia_bancaria
13322,-22.763939682434803,-47.085674955714325,agencia_bancaria
13323,-22.839665511122888,-46.97212144605957,agencia_bancaria
13324,-22.808878669990367,-46.94656322895362,agencia_bancaria
13325,-22.989132919527094,-47.12111818224271,agencia_bancaria
13326,-22.88797647030144,-46.825589497374786,agencia_bancaria
13327,-22.912046506003595,-47.008286546854634,agencia_bancaria
13328,-22.799178123354523,-46.902794078343945,agencia_bancaria
13329,-22.984478191307957,-47.12238227207058,agencia_bancaria
13330,-22.97575241711688,-47.05266498717574,agencia_bancaria
13331,-22.8813513890838,-47.02130759307399,agencia_bancaria
13332,-23.02364068539445,-47.12013025536257,agencia_bancaria
13333,-22.946538801554244,-47.11079098069583,agencia_bancaria
13334,-22.80028972441465,-47.091196948874824,agencia_bancaria
13335,-22.897735987235002,-47.01660037373585,agencia_bancaria
13336,-22.971439467291745,-47.10753442851776,agencia_bancaria
13337,-22.850922040597105,-46.92864484101351,agencia_bancaria
13338,-22.830865918454624,-46.86819053327958,agencia_bancaria
13339,-23.03516599527265,-47.07919759367786,agencia_bancaria
13340,-22.81872048999058,-47.15095267642568,agencia_bancaria
13341,-22.85412987713037,-47.02701316796361,agencia_bancaria
13342,-22.867733250758466,-46.89143716307289,agencia_bancaria
13343,-23.000387160115498,-47.13124542101558,agencia_bancaria
13344,-22.766830785042895,-47.039317140871724,agencia_bancaria
13345,-22.820882841529208,-46.908794349217935,agencia_bancaria
13346,-23.02877849589017,-47.178468567119474,agencia_bancaria
13347,-22.7772904853764,-46.952008188371295,agencia_bancaria
13348,-23.03950080208778,-47.0544741700635,agencia_bancaria
13349,-22.786071139206815,-46.953899256104776,agencia_bancaria
13350,-22.80566789067325,-46.93000635880923,agencia_bancaria
13351,-22.9656919481124,-47.07737884792669,agencia_bancaria
13352,-22.76928486583984,-46.98183286677232,agencia_bancaria
13353,-22.891360630455168,-47.14628285070364,agencia_bancaria
13354,-22.85588539636353,-46.97273428813332,agencia_bancaria
13355,-23.03774388408032,-47.12306317678122,agencia_bancaria
13356,-22.951349874016394,-47.094051798832034,agencia_bancaria
13357,-22.895647196206493,-47.090414283911144,agencia_bancaria
13358,-22.910454371316998,-47.01075701795932,agencia_bancaria
13359,-23.018607663540216,-47.168897001934745,agencia_bancaria
13360,-22.78483035339823,-47.0483931192432,agencia_bancaria
13361,-22.9433102226759,-47.05956210805344,agencia_bancaria
13362,-23.003179707903985,-47.143280357950474,agencia_bancaria
13363,-22.89006800113846,-47.09190228826901,agencia_bancaria
13364,-23.009271854545354,-47.081108629675136,agencia_bancaria
13365,-22.74365920316893,-47.012804903471014,agencia_bancaria
13366,-22.977823617452895,-47.11058278315499,agencia_bancaria
13367,-22.84622215822981,-47.074320597325595,agencia_bancaria
13368,-22.762974539367566,-47.05916493218814,agencia_bancaria
13369,-22.914649480808418,-47.15698972492658,agencia_bancaria
13370,-22.89122865133571,-46.972736798694314,agencia_bancaria
13371,-22.775036005243166,-46.957408782386786,agencia_bancaria
13372,-22.81846107059464,-47.03222381948833,agencia_bancaria
13373,-22.78907020704479,-46.99398606958238,agencia_bancaria
13374,-22.823736340517517,-46.98176471858392,agencia_bancaria
13375,-22.846889197326323,-46.98812131617274,agencia_bancaria
13376,-23.000481649587183,-47.118956962784736,agencia_bancaria
13377,-23.00380600140158,-47.072662000583506,agencia_bancaria
13378,-22.933628439064716,-47.078485801786485,agencia_bancaria
13379,-22.951974398981836,-47.02430129103417,agencia_bancaria
13380,-22.85172558974704,-46.93253477134005,agencia_bancaria
13381,-22.858424594033494,-47.0171912116556,agencia_bancaria
13382,-22.85257177239694,-46.866243023405914,agencia_bancaria
13383,-22.824127461892054,-47.13621325395825,agencia_bancaria
13384,-22.945506382568144,-47.04444549907392,agencia_bancaria
13385,-22.914852585934792,-47.23413202824526,agencia_bancaria
13386,-22.978904547279434,-47.19225682948482,agencia_bancaria
13387,-22.892145564984073,-47.024288956471715,agencia_bancaria
13388,-22.806099973587926,-47.102365426605374,agencia_bancaria
13389,-22.743792936564912,-46.94099837607105,agencia_bancaria
13390,-22.936955314568362,-47.10958870217392,agencia_bancaria
13391,-22.91692932810479,-47.10428922595416,agencia_bancaria
13392,-22.973626697355744,-47.09801211671995,agencia_bancaria
13393,-23.013235609262274,-47.16110768587885,agencia_bancaria
13394,-22.981655653444637,-47.09764326275701,agencia_bancaria
13395,-22.84268681405559,-46.90387465308577,agencia_bancaria
13396,-22.91780657271001,-47.13664129518422,agencia_bancaria
13397,-22.75157110432369,-46.971771260298155,agencia_bancaria
13398,-22.948560856503768,-47.04876893922402,agencia_bancaria
13399,-22.89590111658804,-46.95094440878715,agencia_bancaria
13400,-22.931855807748587,-47.04420990470506,padaria
13401,-22.877478879614976,-47.00503610026517,padaria
13402,-22.88518400567746,-47.08185851316399,padaria
13403,-22.80973319912466,-47.15869469620749,padaria
13404,-22.8492289255148,-47.086764066501935,padaria
13405,-22.897643989380164,-46.84151313205624,padaria
13406,-22.776016398251837,-47.03453558176388,padaria
13407,-22.88303152158479,-46.9018438088957,padaria
13408,-22.791779628254453,-47.040776377384766,padaria
13409,-22.776348001853364,-47.044657952989105,padaria
13410,-22.957265105082964,-47.10233612221037,padaria
13411,-22.84110975690079,-46.99110792895408,padaria
13412,-22.856304672087756,-46.87772264900019,padaria
13413,-22.88343698089006,-47.068000055441516,padaria
13414,-23.012710297731804,-47.136254729405806,padaria
13415,-22.759528549958496,-47.02177191434604,padaria
13416,-22.794281914649417,-47.02812030662842,padaria
13417,-22.85888595556016,-46.98352954450267,padaria
13418,-22.774359940747825,-47.035738065469225,padaria
13419,-22.91668990433456,-47.019581163660284,padaria
13420,-22.9348062312636,-47.02439006023917,padaria
13421,-22.812354586978607,-47.13716508065849,padaria
13422,-22.882057033225948,-46.83720630442467,padaria
13423,-22.811524456873638,-46.9056445878117,padaria
13424,-22.783580612806308,-47.069200064212005,padaria
13425,-22.853396220862944,-47.00878612185787,padaria
13426,-22.862857052219788,-47.125079607794255,padaria
13427,-22.834389137130298,-46.94042023254276,padaria
13428,-22.921082121644012,-46.923622008660814,padaria
13429,-22.83994384256935,-47.04130512331494,padaria
13430,-22.844582367375686,-47.13335055921757,padaria
13431,-22.984080367256475,-47.143249121023615,padaria
13432,-22.752519998660173,-46.98506554874953,padaria
13433,-22.82094441900574,-46.946220397617125,padaria
13434,-22.985107736385302,-47.103215807458554,padaria
13435,-22.901288175112473,-47.031480986543876,padaria
13436,-22.904487755091427,-47.12253470603663,padaria
13437,-22.861265743858763,-47.12509976785401,padaria
13438,-22.93125823987649,-47.1237499356144,padaria
13439,-22.88291633269451,-46.90003111395431,padaria
13440,-22.76989320615569,-46.93489481863761,padaria
13441,-22.900716076152946,-46.833384218253656,padaria
13442,-22.874014318966033,-47.040290819286405,padaria
13443,-22.807546945869536,-47.063626383356656,padaria
13444,-22.764109092587386,-47.04775236382386,padaria
13445,-22.951278817352147,-47.03585169974619,padaria
13446,-22.99154005455549,-47.177545404684196,padaria
13447,-22.894453326981555,-46.950321918357766,padaria
13448,-22.89659560367078,-46.85336922348182,padaria
13449,-22.93402568760348,-47.007093281619056,padaria
13450,-22.976723662699744,-47.17409260001777,padaria
13451,-22.857804482748932,-47.032016790112316,padaria
13452,-22.941617669107405,-47.02223901679943,padaria
13453,-22.81743338211184,-46.89187656650553,padaria
13454,-22.845473295088404,-46.90577401030644,padaria
13455,-22.817398864669855,-47.13384999062609,padaria
13456,-22.76983513591812,-47.015566372789976,padaria
13457,-22.90235260734346,-46.91332383976079,padaria
13458,-22.81517949985842,-46.942897155318384,padaria
13459,-22.83217590255461,-47.024391773300145,padaria
13460,-22.765376381050842,-46.980012119364666,padaria
13461,-22.876769801554175,-46.95687208997985,padaria
13462,-23.007083248060756,-47.20907973140253,padaria
13463,-22.788934026983693,-46.999397128128145,padaria
13464,-22.89282465986202,-46.997590894007224,padaria
13465,-22.89759242541314,-46.88645668355512,padaria
13466,-22.998817212840063,-47.19783154550242,padaria
13467,-22.915732536167905,-47.16844006193804,padaria
13468,-22.94190212635778,-47.02438881628914,padaria
13469,-22.980193830986774,-47.055795367132816,padaria
13470,-22.919977335663066,-47.20450447765636,padaria
13471,-22.76712211141824,-47.082181660530075,padaria
13472,-22.897127479727235,-47.12110302905382,padaria
13473,-23.048802557065024,-47.074232656535216,padaria
13474,-22.81863241955874,-47.113504935892934,padaria
13475,-22.913139840454416,-47.003215117756625,padaria
13476,-22.740142627799777,-46.94769977487404,padaria
13477,-22.971894558522497,-47.1227248768769,padaria
13478,-22.78816578551464,-47.062223370508576,padaria
13479,-22.803898157181713,-46.92913678673279,padaria
13480,-22.939186100339466,-47.01565368578625,padaria
13481,-22.865209126535273,-46.86932663681785,padaria
13482,-22.822825132633085,-46.959398676024044,padaria
13483,-22.930284224132965,-47.08823146613677,padaria
13484,-22.866489339759177,-46.8721853622427,padaria
13485,-22.887934388627098,-47.1174541595963,padaria
13486,-22.94735594611797,-47.11680088275591,padaria
13487,-22.83163881603125,-47.12118033780815,padaria
13488,-22.992165875960495,-47.17476422296693,padaria
13489,-23.002610075649027,-47.196272716192034,padaria
13490,-22.967587885292172,-47.12073168088811,padaria
13491,-22.75845999402852,-47.07969787402993,padaria
13492,-22.987693918673205,-47.06209826958984,padaria
13493,-22.942580812141983,-47.06255882847255,padaria
13494,-22.904233882741558,-47.02986409765167,padaria
13495,-22.843293913845926,-46.94613290040124,padaria
13496,-22.832874143903236,-47.07743436484431,padaria
13497,-22.90263023246921,-46.95843830913841,padaria
13498,-22.76645027649598,-47.07242127237976,padaria
13499,-22.902610829953808,-46.84853816496953,padaria
13500,-22.878541728316474,-46.9017644918389,padaria
13501,-22.7505976010648,-47.0003757634287,padaria
13502,-22.879246815738306,-47.036606595283715,padaria
13503,-22.889496425187904,-46.834704924752735,padaria
13504,-22.996162142373514,-47.1719966476659,padaria
13505,-22.891527194756648,-46.95437251968756,padaria
13506,-22.95620040292057,-47.190476683842284,padaria
13507,-22.969426081786775,-47.065228837956305,padaria
13508,-23.034017700723382,-47.148522607605486,padaria
13509,-22.80657942618673,-47.08919642553351,padaria
13510,-22.82097548781659,-47.05111812355964,padaria
13511,-22.93941652904081,-47.16456012664702,padaria
13512,-22.969022197341918,-47.189817980723326,padaria
13513,-22.760192460469803,-46.95150487959737,padaria
13514,-22.79540791829083,-47.027541110176664,padaria
13515,-22.903414933250378,-46.842276942635756,padaria
13516,-22.82153098125136,-47.04857728062015,padaria
13517,-22.95080318328898,-47.20658423895329,padaria
13518,-22.89023655843779,-46.97180388620663,padaria
13519,-22.91036349242273,-47.16861226119169,padaria
13520,-22.869155915402285,-46.94383318423541,padaria
13521,-22.839343087373507,-46.94281863225542,padaria
13522,-22.840181827446468,-47.05755179483989,padaria
13523,-22.88171747999066,-47.124779758860456,padaria
13524,-22.912867835377774,-47.05860349114273,padaria
13525,-22.925209981762443,-47.00872141324204,padaria
13526,-22.8084203434958,-47.05496958138805,padaria
13527,-22.87605196900857,-46.94400598822454,padaria
13528,-22.932081053699825,-47.09433743087069,padaria
13529,-22.826512899303587,-46.99597726570689,padaria
13530,-22.967089802614797,-47.1335769593743,padaria
13531,-23.00826947411607,-47.22649041748477,padaria
13532,-22.919497697857825,-47.177506850024194,padaria
13533,-22.84286105658747,-46.87558815539544,padaria
13534,-22.985050977372595,-47.09674003117363,padaria
13535,-22.764965997280058,-47.028469990213786,padaria
13536,-22.858922479688044,-47.06848675047825,padaria
13537,-22.878775242977497,-47.06322495038007,padaria
13538,-22.928532269485796,-47.1373052197249,padaria
13539,-22.89023521548211,-46.90342730854244,padaria
13540,-22.747307782157982,-47.06385336086449,padaria
13541,-22.956550993703654,-47.174673383088766,padaria
13542,-22.80404001288429,-46.98745055499525,padaria
13543,-22.78628468370151,-47.030311187920056,padaria
13544,-22.788779097415084,-47.04919079906399,padaria
13545,-23.012232161730456,-47.16670230702669,padaria
13546,-22.86998408716058,-46.99400688793869,padaria
13547,-22.780693758487566,-47.0205415693825,padaria
13548,-22.98758818278635,-47.06448721921293,padaria
13549,-22.97051647609866,-47.13373298098209,padaria
13550,-22.736526487556525,-46.953751255826084,padaria
13551,-22.79058732666879,-46.95404261407282,padaria
13552,-22.973840389165183,-47.109384756908604,padaria
13553,-22.898997910477508,-46.90520177119602,padaria
13554,-22.77164648403573,-46.973241599244375,padaria
13555,-22.82165988283279,-47.13292430474273,padaria
13556,-22.81518761834262,-46.98573983471432,padaria
13557,-22.890952408571742,-46.90398561894435,padaria
13558,-22.886718448275605,-46.84423916328408,padaria
13559,-22.96791940042247,-47.04285223931398,padaria
13560,-22.788926596162344,-47.045421836783255,padaria
13561,-23.038292059419483,-47.10056244511627,padaria
13562,-22.81957425845536,-47.14133635006936,padaria
13563,-22.930981928165853,-47.07682351181262,padaria
13564,-22.865240558333262,-46.861505251172794,padaria
13565,-22.893538345869633,-46.95256225127844,padaria
13566,-22.8394364949679,-47.02070283827172,padaria
13567,-22.81655385327879,-47.03480059909864,padaria
13568,-22.914073732138014,-47.07546454611129,padaria
13569,-22.860962722299394,-47.01156622985479,padaria
13570,-22.916816157633694,-46.92230253486265,padaria
13571,-22.846609577628985,-46.8693612884341,padaria
13572,-22.932613807123783,-47.06903000904178,padaria
13573,-22.74626631447317,-47.01830776708941,padaria
13574,-22.826096176326676,-46.96780590174148,padaria
13575,-22.85297602982208,-47.02658272356873,padaria
13576,-22.885806155582767,-46.86246675508012,padaria
13577,-23.041591004483205,-47.0788999486485,padaria
13578,-22.849014505319207,-47.072772297732726,padaria
13579,-22.78531174052927,-47.04512626267332,padaria
13580,-23.012502460474778,-47.11467277116052,padaria
13581,-22.76836667288376,-46.941666536423426,padaria
13582,-23.011092862897097,-47.14297751746511,padaria
13583,-22.796937697307293,-46.96933050713417,padaria
13584,-22.88376203576906,-47.03337478945435,padaria
13585,-22.87666422305746,-46.90537390062437,padaria
13586,-23.040073463404628,-47.09265925622089,padaria
13587,-22.88487035335802,-46.92486531683248,padaria
13588,-22.931616835084263,-47.070783665763734,padaria
13589,-22.960080373411003,-47.08207153049363,padaria
13590,-22.915005038574904,-47.097503891785216,padaria
13591,-22.77159628912832,-47.050715297162725,padaria
13592,-22.859561011011856,-47.041383532171004,padaria
13593,-22.905324699591205,-47.115081774560466,padaria
13594,-22.845429609382414,-47.05543646521545,padaria
13595,-23.015238104840723,-47.196118968585345,padaria
13596,-22.979075186580353,-47.069213979125095,padaria
13597,-22.916495276809687,-47.10317384095618,padaria
13598,-22.83092144281351,-47.06902091265744,padaria
13599,-22.89549088073821,-47.03182196246503,padaria
13600,-22.80386832224321,-46.92054741338393,padaria
13601,-22.950227687858053,-47.13828200602717,padaria
13602,-22.808074310387358,-46.939109604744964,padaria
13603,-22.894966628983514,-46.92171170098035,padaria
13604,-23.029666267927585,-47.19235935193099,padaria
13605,-23.008648418910695,-47.18428391825067,padaria
13606,-22.90250958723129,-46.892270002568786,padaria
13607,-23.02194192586572,-47.109834457647445,padaria
13608,-23.008336401597873,-47.21977460128666,padaria
13609,-22.988404779987132,-47.068121058343614,padaria
13610,-22.963304029611663,-47.13548361133109,padaria
13611,-23.01795854214823,-47.1358881842697,padaria
13612,-22.83647397812924,-46.87744765538782,padaria
13613,-22.959522461255755,-47.163372155272995,padaria
13614,-22.887808357940216,-46.98832360992507,padaria
13615,-22.80350573072281,-47.06142155463688,padaria
13616,-22.824168951021655,-46.999176124468015,padaria
13617,-22.961456577655248,-47.08676207553111,padaria
13618,-23.031308477710166,-47.10749444344243,padaria
13619,-22.740233083789516,-47.036995243791125,padaria
13620,-22.903773546424233,-46.97527734299602,padaria
13621,-22.90038625808197,-47.093376762200826,padaria
13622,-22.762621785118863,-46.974446024945095,padaria
13623,-22.743198656624255,-47.060872421155956,padaria
13624,-22.922880995075893,-47.09822833618941,padaria
13625,-23.013803364012258,-47.08339973627973,padaria
13626,-22.78184953820375,-47.00643041404748,padaria
13627,-22.854718500736915,-46.98125064788883,padaria
13628,-22.89389051177068,-47.12822657723132,padaria
13629,-22.960006696220525,-47.20876243629857,padaria
13630,-22.98030367222185,-47.12689439817388,padaria
13631,-22.89259788056919,-46.88691008545609,padaria
13632,-22.903481069674214,-47.06581123829222,padaria
13633,-22.83826974389319,-47.12348249223707,padaria
13634,-22.75944382439369,-47.068509712481564,padaria
13635,-22.800444242809686,-47.01739038306429,padaria
13636,-22.775907509592635,-47.004958019230514,padaria
13637,-22.946228720235794,-47.20452794420397,padaria
13638,-22.945309533247737,-47.15743257167271,padaria
13639,-22.841441749953,-46.90913972704929,padaria
13640,-22.887070153560703,-46.96059522143063,padaria
13641,-22.852221639767745,-46.937827201198665,padaria
13642,-22.90296527207882,-47.06251663472394,padaria
13643,-22.9100152813511,-47.0862503551937,padaria
13644,-22.86498792411835,-47.10726271762147,padaria
13645,-22.84979994082099,-47.15933508841015,padaria
13646,-22.809670768158046,-46.90953509196561,padaria
13647,-22.869153340774435,-47.08741640089102,padaria
13648,-22.77547981247246,-46.94970314598624,padaria
13649,-22.870779932495196,-46.957859158748185,padaria
13650,-22.844368212868915,-47.15067802934345,padaria
13651,-22.899164324253352,-47.153392063191035,padaria
13652,-22.934410449366016,-47.08617094068375,padaria
13653,-22.9643989066324,-47.212580924102,padaria
13654,-22.805262515050362,-47.065355186215946,padaria
13655,-22.99030540144675,-47.0649775500321,padaria
13656,-22.821859864527358,-47.03125193848771,padaria
13657,-22.77734150660717,-47.00015530007478,padaria
13658,-22.85220172259244,-46.907195066601034,padaria
13659,-23.032856134496566,-47.134347442362106,padaria
13660,-22.98965512609882,-47.12514461714829,padaria
13661,-22.940568081404034,-47.20224783031935,padaria
13662,-22.905694671713967,-47.07446095729289,padaria
13663,-22.853744546646308,-46.87246495749921,padaria
13664,-22.788626903762893,-46.97312536522547,padaria
13665,-22.808666722481945,-47.07584444412649,padaria
13666,-23.008981731099244,-47.08020724991475,padaria
13667,-22.792255270239334,-47.05157582805916,padaria
13668,-22.950553250322727,-47.18275234369444,padaria
13669,-22.813869728998124,-47.126492393723304,padaria
13670,-22.76990990720978,-46.98040288587808,padaria
13671,-22.963222538478835,-47.18578936957069,padaria
13672,-22.741117950110684,-47.003782836739276,padaria
13673,-23.008253909974115,-47.13536906060089,padaria
13674,-23.04272109343568,-47.141020203276035,padaria
13675,-22.834461627085247,-46.892703975774474,padaria
13676,-22.945886507818035,-47.02134145005483,padaria
13677,-22.877983253215877,-46.88408883364739,padaria
13678,-23.032006864171468,-47.06617849857894,padaria
13679,-22.995615355449768,-47.123723511837504,padaria
13680,-22.914840051824008,-47.0933332045451,padaria
13681,-22.89852874928951,-47.144689970862004,padaria
13682,-22.839330528565235,-47.145548233778655,padaria
13683,-22.861324764751195,-47.09240156858666,padaria
13684,-22.83055611147411,-47.00401824375225,padaria
13685,-22.802784126080734,-47.02198790382524,padaria
13686,-22.78864081232077,-46.95914300060078,padaria
13687,-22.98439140679773,-47.12944495356438,padaria
13688,-22.807297922812747,-46.956943201947084,padaria
13689,-22.838368042360074,-46.8861097271976,padaria
13690,-22.817606605783187,-46.99037436210669,padaria
13691,-22.823405276185397,-46.98897406077189,padaria
13692,-23.044220682738953,-47.09768531586701,padaria
13693,-22.86993273289417,-46.983362919532205,padaria
13694,-22.780026218363478,-47.02011550042673,padaria
13695,-23.010948212613762,-47.21141844360275,padaria
13696,-22.78847907786792,-47.01411536226895,padaria
13697,-22.922142402766013,-47.07621561793843,padaria
13698,-22.775208138302048,-47.09375417650957,padaria
13699,-22.91545867314499,-47.17221330319214,padaria
13700,-22.919031832382373,-47.053785132156776,padaria
13701,-22.7990925605665,-46.9175720195163,padaria
13702,-22.77940331464544,-47.04970055879948,padaria
13703,-22.84151734955163,-47.11475434774595,padaria
13704,-22.927849696184282,-47.09425783671882,padaria
13705,-22.76387170634593,-47.0113501372693,padaria
13706,-22.853006995357145,-46.94962528225009,padaria
13707,-22.88472211943758,-46.91469291055519,padaria
13708,-22.801234301942973,-47.095155731850966,padaria
13709,-22.84787262128273,-46.940895373596916,padaria
13710,-22.810000406465704,-46.982295217503605,padaria
13711,-22.81814916198707,-46.924839875978314,padaria
13712,-22.88526598643138,-47.05206463923302,padaria
13713,-22.803444377489733,-47.02989623685334,padaria
13714,-22.901475740638073,-46.93633271258618,padaria
13715,-22.80022001846724,-46.93360168984194,padaria
13716,-22.748278042536214,-47.08708503034305,padaria
13717,-22.86955336981737,-46.86324491861135,padaria
13718,-22.89699986841032,-46.98824941701962,padaria
13719,-22.860945793019106,-46.96663682434305,padaria
13720,-22.870156111701476,-47.071615964609684,padaria
13721,-22.882114833369595,-46.870771451787824,padaria
13722,-22.77434191065228,-46.91344163970912,padaria
13723,-22.92373739230929,-46.90764849461877,padaria
13724,-22.872836032972412,-47.117316140869086,padaria
13725,-22.90975809135761,-47.059724318483696,padaria
13726,-22.898868555770758,-46.82538907698927,padaria
13727,-22.888999325109143,-46.88861927206154,padaria
13728,-22.83026500168156,-46.96758422811134,padaria
13729,-22.829209541880328,-47.025225367474945,padaria
13730,-22.99523588330092,-47.17704363456666,padaria
13731,-22.86771470570037,-46.91473245348185,padaria
13732,-22.762482813941794,-46.97857490051752,padaria
13733,-23.03633918928013,-47.08911448603583,padaria
13734,-22.825832852662508,-46.950740232027805,padaria
13735,-22.924674657286765,-46.90283387337559,padaria
13736,-22.939731870897205,-47.180315796999594,padaria
13737,-22.972057351367848,-47.086227161713275,padaria
13738,-22.808321089776914,-46.90725956785681,padaria
13739,-22.952374128427568,-47.19184778654704,padaria
13740,-22.78179639081774,-46.972953836479505,padaria
13741,-23.0184657018227,-47.13382682676197,padaria
13742,-22.83240060362135,-46.900111634780615,padaria
13743,-22.77965921168773,-47.01212350097625,padaria
13744,-22.88372813666121,-46.95155551090808,padaria
13745,-22.815597261387836,-47.09934063889264,padaria
13746,-22.75806353915604,-46.97884055767216,padaria
13747,-22.96209233725343,-47.205205653456595,padaria
13748,-22.85074241076631,-47.08880755943045,padaria
13749,-22.810859163203926,-47.037336197186264,padaria
13750,-22.962025885194784,-47.03655871771361,padaria
13751,-22.74803048637551,-47.01256491234685,padaria
13752,-22.947664197630836,-47.18449351367132,padaria
13753,-22.792193227527644,-46.93673954098191,padaria
13754,-22.76379293401656,-46.91707441660501,padaria
13755,-22.95727123939647,-47.094213125904595,padaria
13756,-22.861645837714455,-46.99269708461708,padaria
13757,-22.78306731274249,-46.95875045457313,padaria
13758,-22.960212926313517,-47.09596293084926,padaria
13759,-22.828669513929878,-46.86211264178069,padaria
13760,-22.99092827883679,-47.06774964086546,padaria
13761,-22.854200801878594,-46.90543973961051,padaria
13762,-22.978722281795957,-47.04159548589806,padaria
13763,-22.88819149454516,-46.93152044950912,padaria
13764,-22.747155377547084,-47.02941776997658,padaria
13765,-22.943358935477512,-47.13514465770269,padaria
13766,-22.807358104813883,-47.1578398526394,padaria
13767,-22.76464745144193,-46.92941969932044,padaria
13768,-22.965154245536592,-47.03474655671147,padaria
13769,-22.961543536127596,-47.21049683900268,padaria
13770,-22.984202833219857,-47.14337059237456,padaria
13771,-22.9184752613602,-46.89664762942725,padaria
13772,-22.75488060267653,-47.004497887751654,padaria
13773,-23.041168706376073,-47.130463585763415,padaria
13774,-23.024238720545277,-47.1348943421794,padaria
13775,-22.802819013849625,-46.994977737035256,padaria
13776,-22.83666828005008,-46.874945421976854,padaria
13777,-23.017164706395437,-47.099442011315524,padaria
13778,-22.776578547474887,-47.03811684771864,padaria
13779,-22.812724402456634,-47.060148288939835,padaria
13780,-23.04888367181958,-47.14038688184885,padaria
13781,-22.95469677066175,-47.06026355765343,padaria
13782,-23.00511711622371,-47.15915814157934,padaria
13783,-22.920454280843668,-47.220575499751206,padaria
13784,-22.740705630737995,-47.00521086725504,padaria
13785,-22.79121261916599,-46.91346205485423,padaria
13786,-22.76178428698432,-47.02072649412006,padaria
13787,-22.967960203933277,-47.040091840641225,padaria
13788,-22.913448671571572,-47.11589250127008,padaria
13789,-23.046530071101337,-47.09036994522562,padaria
13790,-22.86925536447986,-47.108361877475154,padaria
13791,-22.977368836814815,-47.17679714373754,padaria
13792,-22.75751210467077,-46.92099832576853,padaria
13793,-22.865306963756936,-47.14715951273133,padaria
13794,-22.97001265882742,-47.11305973056172,padaria
13795,-22.865565368880368,-47.125782756120046,padaria
13796,-23.05113223981444,-47.12194825393454,padaria
13797,-22.89928832647842,-47.142238883845785,padaria
13798,-22.825591795551865,-46.883655710236305,padaria
13799,-22.905135286797634,-46.93870648365448,padaria
13800,-23.02919769080987,-47.15100202265245,padaria
13801,-22.96548480819067,-47.18085814747448,padaria
13802,-22.92620319629959,-47.04926981149529,padaria
13803,-22.908111554428572,-47.16761232064807,padaria
13804,-22.862112792796275,-47.06969405079503,padaria
13805,-22.809423063828003,-46.9237025056178,padaria
13806,-22.7471424134217,-47.057863231944914,padaria
13807,-22.901027637611342,-47.074005791632224,padaria
13808,-22.735254376621413,-46.9517288069559,padaria
13809,-23.01612573775132,-47.10698620647378,padaria
13810,-22.771169488799483,-46.96850302308869,padaria
13811,-22.805661397019325,-47.075283098681886,padaria
13812,-22.91652201675933,-47.184335733315486,padaria
13813,-22.960275802932035,-47.05459072552216,padaria
13814,-22.805049684638888,-46.930888527612595,padaria
13815,-22.847503359096542,-47.0697213013703,padaria
13816,-22.756290155172934,-47.10483756266072,padaria
13817,-22.803580757181077,-46.980729772228045,padaria
13818,-23.046596310658703,-47.060447664314914,padaria
13819,-22.81002102620414,-46.896789526932025,padaria
13820,-22.794677215417025,-47.06473500243926,padaria
13821,-23.013569373210622,-47.209845716554184,padaria
13822,-22.848530342781903,-46.99530185461329,padaria
13823,-22.8651181325221,-47.033987251769055,padaria
13824,-22.783975317786293,-47.02990979262336,padaria
13825,-22.741173562992,-47.00977640941259,padaria
13826,-22.85022270456055,-46.88693125556505,padaria
13827,-22.998964546827622,-47.10738287797599,padaria
13828,-22.818408462225822,-47.110047866141414,padaria
13829,-22.901898933096174,-46.9906695325483,padaria
13830,-22.845855179287753,-47.00571350125194,padaria
13831,-22.857682576138952,-46.863841982194145,padaria
13832,-22.866505397528076,-47.05722338030097,padaria
13833,-22.891608451950614,-46.912424116847426,padaria
13834,-23.030199817565332,-47.116170144424586,padaria
13835,-22.758288720353228,-46.993335049605754,padaria
13836,-22.893966345270186,-47.01944022325289,padaria
13837,-22.850292689458133,-47.085153491835854,padaria
13838,-22.848866224745496,-46.989588996333666,padaria
13839,-22.783607548832276,-47.040239399687216,padaria
13840,-22.888962710077436,-47.06942372413156,padaria
13841,-23.050977438038405,-47.093421030596694,padaria
13842,-22.91852126639045,-46.925650337277226,padaria
13843,-23.000695830531154,-47.123245958859286,padaria
13844,-22.770548788106197,-46.93230412829644,padaria
13845,-22.82561102482852,-47.02952660690971,padaria
13846,-22.789260815958812,-47.026431393496914,padaria
13847,-22.798805146367478,-47.056799134560826,padaria
13848,-22.806471677524243,-46.9499978661408,padaria
13849,-22.894404650050863,-47.08437333393086,padaria
13850,-23.0114282267127,-47.088224535654646,padaria
